Timestamp,Comment,PreposText,tokenizerText,stemmed,FinalNormalizer,label,score,Likes
2024-08-08T14:48:09Z,"hemm di eropa aja mobil bev ditinggal karna gak efektif, apa lagi di indo hehe",hemm di eropa aja mobil bev ditinggal karna gak efektif apa lagi di indo hehe,"['hemm', 'di', 'eropa', 'aja', 'mobil', 'bev', 'ditinggal', 'karna', 'gak', 'efektif', 'apa', 'lagi', 'indo', 'hehe']","['hemm', 'di', 'eropa', 'aja', 'mobil', 'bev', 'tinggal', 'karna', 'tidak', 'efektif', 'apa', 'lagi', 'indo', 'hehe']","['hemm', 'eropa', 'mobil', 'mobil listrik', 'tinggal', 'karna', 'tidak', 'efektif', 'indo', 'tawa']",negatif,-9,0
2024-08-08T12:15:58Z,Halo halo,halo halo,['halo'],['halo'],['halo'],netral,0,1
2024-08-08T12:15:56Z,Byd M6 oke jg ya harganya lbh murah dari zenix tenaga nya sangat besar byat mpv dan dengan harga 300 jtan itu value for money bgt sij,byd m6 oke jg ya harganya lbh murah dari zenix tenaga nya sangat besar byat mpv dan dengan harga 300 jtan itu value for money bgt sij,"['byd', 'm6', 'oke', 'jg', 'ya', 'harganya', 'lbh', 'murah', 'dari', 'zenix', 'tenaga', 'nya', 'sangat', 'besar', 'byat', 'mpv', 'dan', 'dengan', 'harga', '300', 'jtan', 'itu', 'value', 'for', 'money', 'bgt', 'sij']","['byd', 'm6', 'oke', 'jg', 'iya', 'harga', 'lbh', 'murah', 'dari', 'zenix', 'tenaga', 'nya', 'sangat', 'besar', 'byat', 'mpv', 'dan', 'dengan', 'harga', '300', 'jtan', 'itu', 'value', 'for', 'memoney', 'banget', 'sij']","['byd', 'm6', 'oke', 'iya', 'harga', 'lebih', 'murah', 'zenix', 'tenaga', 'sangat', 'besar', 'byat', 'mpv', 'harga', '300', 'jtan', 'value', 'for', 'memoney', 'sangat', 'sij']",positif,31,1
2024-08-09T15:30:57Z,Danny8kd8 iya tapi dengan harga 300 jtan aja entah itu tipe paling lengkap atau engga udh ada ADAS jok kulit dll yg belum ada di zenix type G,danny8kd8 iya tapi dengan harga 300 jtan aja entah itu tipe paling lengkap atau engga udh ada adas jok kulit dll yg belum ada di zenix type g,"['danny8kd8', 'iya', 'tapi', 'dengan', 'harga', '300', 'jtan', 'aja', 'entah', 'itu', 'tipe', 'paling', 'lengkap', 'atau', 'engga', 'udh', 'ada', 'adas', 'jok', 'kulit', 'dll', 'yg', 'belum', 'di', 'zenix', 'type']","['danny8kd8', 'iya', 'tapi', 'dengan', 'harga', '300', 'jtan', 'aja', 'entah', 'itu', 'tipe', 'paling', 'lengkap', 'atau', 'tidak', 'udh', 'ada', 'adas', 'jok', 'kulit', 'dll', 'yang', 'belum', 'di', 'zenix', 'type']","['danny8kd8', 'iya', 'harga', '300', 'jtan', 'tipe', 'paling', 'lengkap', 'tidak', 'ada', 'adas', 'jok', 'kulit', 'dan lainnya', 'belum', 'zenix', 'type']",positif,2,0
2024-08-08T12:15:35Z,"klw sama"" mobil listrik kmi org kampung pastinya plih nya kijang inova wqwq. byd minggir dl pastinya",klw sama mobil listrik kmi org kampung pastinya plih nya kijang inova wqwq byd minggir dl pastinya,"['klw', 'sama', 'mobil', 'listrik', 'kmi', 'org', 'kampung', 'pastinya', 'plih', 'nya', 'kijang', 'inova', 'wqwq', 'byd', 'minggir', 'dl']","['klw', 'sama', 'mobil', 'listrik', 'kmi', 'org', 'kampung', 'pasti', 'plih', 'nya', 'kijang', 'inova', 'wqwq', 'byd', 'minggir', 'dl']","['klw', 'mobil', 'listrik', 'kmi', 'orang', 'kampung', 'plih', 'kijang', 'inova', 'wqwq', 'byd', 'minggir']",netral,0,2
2024-08-08T12:18:10Z,😂,,[],[],[],netral,0,0
2024-08-08T12:26:46Z,Ya kan namanya juga terkenal kijang  😂,ya kan namanya juga terkenal kijang,"['ya', 'kan', 'namanya', 'juga', 'terkenal', 'kijang']","['iya', 'kan', 'nama', 'juga', 'kenal', 'kijang']","['iya', 'nama', 'kenal', 'kijang']",netral,0,1
2024-08-08T13:09:22Z,Klo diajak kampung? Dua duanya sama aja kali lagian keduanya juga fwd,klo diajak kampung dua duanya sama aja kali lagian keduanya juga fwd,"['klo', 'diajak', 'kampung', 'dua', 'duanya', 'sama', 'aja', 'kali', 'lagian', 'keduanya', 'juga', 'fwd']","['kalau', 'ajak', 'kampung', 'dua', 'dua', 'sama', 'aja', 'kali', 'lagi', 'dua', 'juga', 'fwd']","['ajak', 'kampung', 'kali', 'fwd']",netral,0,1
2024-08-08T13:20:31Z,"@noyoseph_n ya pasti jauh beda  dong bos. toyota bisa diblng diseluruh indo ada dealer nya trus usia toyota di indo juga tidak muda lagi. sedangkan byd baru puluhan tahun di indo la. byd sama inova cuma beda di fitur aja. saya akui mmng mobil cina fitunya n kecagihannya melimpah. klw toyota bagi kami dikampung ga susa cari dealer nya. sdh teruji hmpir 1 abad diindo wqwq. utk masalah sparpart pun ga susa dapatkan nya. ud tau kan kenapa aku lebih pilih toyota. ud gt klw harga jual pasti ga anjlok"" bgt klw suatu saat mau jual mobil bekasnya wqwq. namanya manusia pasti bisa bosan kan. aplgi ud trasa tua mobilnya hehee.",ya pasti jauh beda dong bos toyota bisa diblng diseluruh indo ada dealer nya trus usia toyota di indo juga tidak muda lagi sedangkan byd baru puluhan tahun di indo la byd sama inova cuma beda di fitur aja saya akui mmng mobil cina fitunya n kecagihannya melimpah klw toyota bagi kami dikampung ga susa cari dealer nya sdh teruji hmpir 1 abad diindo wqwq utk masalah sparpart pun ga susa dapatkan nya ud tau kan kenapa aku lebih pilih toyota ud gt klw harga jual pasti ga anjlok bgt klw suatu saat mau jual mobil bekasnya wqwq namanya manusia pasti bisa bosan kan aplgi ud trasa tua mobilnya hehee,"['ya', 'pasti', 'jauh', 'beda', 'dong', 'bos', 'toyota', 'bisa', 'diblng', 'diseluruh', 'indo', 'ada', 'dealer', 'nya', 'trus', 'usia', 'di', 'juga', 'tidak', 'muda', 'lagi', 'sedangkan', 'byd', 'baru', 'puluhan', 'tahun', 'la', 'sama', 'inova', 'cuma', 'fitur', 'aja', 'saya', 'akui', 'mmng', 'mobil', 'cina', 'fitunya', 'kecagihannya', 'melimpah', 'klw', 'bagi', 'kami', 'dikampung', 'ga', 'susa', 'cari', 'sdh', 'teruji', 'hmpir', 'abad', 'diindo', 'wqwq', 'utk', 'masalah', 'sparpart', 'pun', 'dapatkan', 'ud', 'tau', 'kan', 'kenapa', 'aku', 'lebih', 'pilih', 'gt', 'harga', 'jual', 'anjlok', 'bgt', 'suatu', 'saat', 'mau', 'bekasnya', 'namanya', 'manusia', 'bosan', 'aplgi', 'trasa', 'tua', 'mobilnya', 'hehee']","['iya', 'pasti', 'jauh', 'beda', 'dong', 'bos', 'toyota', 'bisa', 'diblng', 'seluruh', 'indo', 'ada', 'dealer', 'nya', 'trus', 'usia', 'di', 'juga', 'tidak', 'muda', 'lagi', 'sedang', 'byd', 'baru', 'puluh', 'tahun', 'la', 'sama', 'inova', 'cuma', 'fitur', 'aja', 'saya', 'akui', 'memmng', 'mobil', 'cina', 'fitu', 'cagih', 'limpah', 'klw', 'bagi', 'kami', 'kampung', 'tidak', 'susa', 'cari', 'sdh', 'uji', 'hmpir', 'abad', 'diindo', 'wqwq', 'untuk', 'masalah', 'sparpart', 'pun', 'dapat', 'ud', 'tau', 'kan', 'kenapa', 'aku', 'lebih', 'pilih', 'gt', 'harga', 'jual', 'anjlok', 'banget', 'suatu', 'saat', 'mau', 'bekas', 'nama', 'manusia', 'bosan', 'aplgi', 'trasa', 'tua', 'mobil', 'hehee']","['iya', 'beda', 'bos', 'toyota', 'bisa', 'diblng', 'indo', 'ada', 'dealer', 'usia', 'tidak', 'muda', 'byd', 'puluh', 'la', 'inova', 'fitur', 'akui', 'memmng', 'mobil', 'china', 'fitu', 'cagih', 'limpah', 'klw', 'kampung', 'tidak', 'susa', 'cari', 'uji', 'hmpir', 'abad', 'diindo', 'wqwq', 'sparpart', 'ud', 'paham', 'lebih', 'pilih', 'harga', 'jual', 'anjlok', 'sangat', 'bekas', 'nama', 'manusia', 'bosan', 'aplgi', 'trasa', 'tua', 'mobil', 'hehee']",negatif,-14,1
2024-08-08T12:10:08Z,"byd m6 aminnn, smoga bisa segera punya",byd m6 amin smoga bisa segera punya,"['byd', 'm6', 'amin', 'smoga', 'bisa', 'segera', 'punya']","['byd', 'm6', 'amin', 'smoga', 'bisa', 'segera', 'punya']","['byd', 'm6', 'amin', 'semoga', 'bisa']",positif,5,4
2024-08-08T12:08:14Z,"yg 1 konvensional, yg 1 masa depan  positif ",yg 1 konvensional yg 1 masa depan positif,"['yg', 'konvensional', 'masa', 'depan', 'positif']","['yang', 'konvensional', 'masa', 'depan', 'positif']","['konvensional', 'positif']",positif,5,1
2024-08-08T12:06:40Z,"Pertamax,,,komen,,,saya bersyukur sdh punya Air EV,,,gantiin motor,,btw,,caiyoo,BYD M6,,❤",pertamax komen saya bersyukur sdh punya air ev gantiin motor btw caiyoo byd m6,"['pertamax', 'komen', 'saya', 'bersyukur', 'sdh', 'punya', 'air', 'ev', 'gantiin', 'motor', 'btw', 'caiyoo', 'byd', 'm6']","['tamax', 'koman', 'saya', 'syukur', 'sdh', 'punya', 'air', 'ev', 'ganti', 'motor', 'btw', 'caiyoo', 'byd', 'm6']","['tamax', 'koman', 'syukur', 'air', 'mobil listrik', 'ganti', 'motor', 'ngomong-ngomong', 'caiyoo', 'byd', 'm6']",positif,3,9
2024-08-08T12:15:05Z,Btw bang kalo semangat di bahasa mandarin itu ciayou bukan caiyoo bang hehe,btw bang kalo semangat di bahasa mandarin itu ciayou bukan caiyoo bang hehe,"['btw', 'bang', 'kalo', 'semangat', 'di', 'bahasa', 'mandarin', 'itu', 'ciayou', 'bukan', 'caiyoo', 'hehe']","['btw', 'bang', 'kalau', 'semangat', 'di', 'bahasa', 'mandarin', 'itu', 'ciayou', 'bukan', 'caiyoo', 'hehe']","['ngomong-ngomong', 'semangat', 'bahasa', 'mandarin', 'ciayou', 'bukan', 'caiyoo', 'tawa']",positif,5,0
2024-08-08T12:24:05Z,"@lewisjackson_2009 Mantapp,,,ciayouu✌️",mantapp ciayouu,"['mantapp', 'ciayouu']","['mantapp', 'ciayouu']","['mantapp', 'ciayouu']",positif,4,1
2024-08-14T07:08:05Z,"Harga BYD M6 *Standar* (7 seater) Rp 379 juta, *Superior* (7 seater) Rp 419 juta, dan *Superior* (Captain Seat 6 seater) Rp 429 juta.
Bagaimana pendapatan anda?",harga byd m6 standar 7 seater rp 379juta superior 7 seater rp 419juta dan superior captain seat 6 seater rp 429juta bagaimana pendapatan anda,"['harga', 'byd', 'm6', 'standar', 'seater', 'rp', '379juta', 'superior', '419juta', 'dan', 'captain', 'seat', '429juta', 'bagaimana', 'pendapatan', 'anda']","['harga', 'byd', 'm6', 'standar', 'atar', 'rp', '379juta', 'superior', '419juta', 'dan', 'capta', 'seat', '429juta', 'bagaimana', 'dapat', 'anda']","['harga', 'byd', 'm6', 'standar', 'atar', 'rp', '379juta', 'superior', '419juta', 'capta', 'seat', '429juta']",netral,0,74
2024-08-14T07:52:43Z,"Pendapatan saya kurang min, manusia selalu kurang biarpun pendapatan banyak",pendapatan saya kurang min manusia selalu kurang biarpun pendapatan banyak,"['pendapatan', 'saya', 'kurang', 'min', 'manusia', 'selalu', 'biarpun', 'banyak']","['dapat', 'saya', 'kurang', 'min', 'manusia', 'selalu', 'biarpun', 'banyak']","['kurang', 'admin', 'manusia', 'biarpun', 'banyak']",negatif,-2,8
2024-08-14T08:01:31Z,Jelekk min,jelekk min,"['jelekk', 'min']","['jelekk', 'min']","['buruk', 'admin']",negatif,-5,0
2024-08-14T08:28:55Z,"Harganya tidak terjangkau, kudu nabung lama Dulu,
Ah semoga keuangan semakin mambaik Dan bisa Beli rumah+tamah+ mobil",harganya tidak terjangkau kudu nabung lama dulu ah semoga keuangan semakin mambaik dan bisa beli rumah tamah mobil,"['harganya', 'tidak', 'terjangkau', 'kudu', 'nabung', 'lama', 'dulu', 'ah', 'semoga', 'keuangan', 'semakin', 'mambaik', 'dan', 'bisa', 'beli', 'rumah', 'tamah', 'mobil']","['harga', 'tidak', 'jangkau', 'kudu', 'tabung', 'lama', 'dulu', 'ah', 'moga', 'uang', 'semakin', 'mambaik', 'dan', 'bisa', 'beli', 'rumah', 'tamah', 'mobil']","['harga', 'tidak', 'jangkau', 'kudu', 'tabung', 'ah', 'semoga', 'uang', 'semakin', 'mambaik', 'bisa', 'beli', 'rumah', 'tamah', 'mobil']",negatif,-4,5
2024-08-14T08:41:02Z,Harga yang membunuh lawan,harga yang membunuh lawan,"['harga', 'yang', 'membunuh', 'lawan']","['harga', 'yang', 'bunuh', 'lawan']","['harga', 'bunuh', 'lawan']",negatif,-3,2
2024-08-14T09:21:48Z,Tetangga langsung konsolidasi kalau gak mau tergerus hasil over price 50 thn an 😂,tetangga langsung konsolidasi kalau gak mau tergerus hasil over price 50 thn an,"['tetangga', 'langsung', 'konsolidasi', 'kalau', 'gak', 'mau', 'tergerus', 'hasil', 'over', 'price', '50', 'thn', 'an']","['tetangga', 'langsung', 'konsolidasi', 'kalau', 'tidak', 'mau', 'gerus', 'hasil', 'over', 'price', '50', 'thn', 'an']","['tetangga', 'langsung', 'konsolidasi', 'tidak', 'gerus', 'hasil', 'over', 'price', '50', 'an']",negatif,-3,5
2024-08-14T09:57:15Z,Yg worth it 400jt an,yg worth it 400jt an,"['yg', 'worth', 'it', '400jt', 'an']","['yang', 'worth', 'it', '400jt', 'an']","['layak', 'it', '400jt', 'an']",positif,5,2
2024-08-14T10:59:15Z,"Kurang murah karena CBU langsung dari china, seharusnya bisa dirakit lokal disini dgn TKDN 40% harga bisa ditekan jadi 200-300 juta_an👌😁",kurang murah karena cbu langsung dari china seharusnya bisa dirakit lokal disini dgn tkdn 40 harga bisa ditekan jadi 200 300 juta_an,"['kurang', 'murah', 'karena', 'cbu', 'langsung', 'dari', 'china', 'seharusnya', 'bisa', 'dirakit', 'lokal', 'disini', 'dgn', 'tkdn', '40', 'harga', 'ditekan', 'jadi', '200', '300', 'juta_an']","['kurang', 'murah', 'karena', 'cbu', 'langsung', 'dari', 'china', 'harus', 'bisa', 'rakit', 'lokal', 'sini', 'dgn', 'tkdn', '40', 'harga', 'dite', 'jadi', '200', '300', 'juta_an']","['kurang', 'murah', 'cbu', 'langsung', 'china', 'bisa', 'rakit', 'lokal', 'tkdn', '40', 'harga', 'dite', '200', '300', 'juta_an']",negatif,-11,9
2024-08-14T11:18:40Z,"​​​@Yayak84ga dong, Byd ud dapet keringanan pajak meskipun build up.. kalopun nanti TKDN ud 40% .. diskon nya hanya pajak dari 11% ke 1%, artinya kmungkinan turun maks 10% doang..(paling JD 340an - 380an mentok) ga nyampe lah 200 Jtan.. 
Baca2 dl peraturan 2 sblm komen boss.. drpd malu .. hihi",dong byd ud dapet keringanan pajak meskipun build up kalopun nanti tkdn ud 40 diskon nya hanya pajak dari 11 ke 1 artinya kmungkinan turun maks 10 doang paling jd 340an 380an mentok ga nyampe lah 200 jtan baca baca dl peraturan 2 sblm komen boss drpd malu hihi,"['dong', 'byd', 'ud', 'dapet', 'keringanan', 'pajak', 'meskipun', 'build', 'up', 'kalopun', 'nanti', 'tkdn', '40', 'diskon', 'nya', 'hanya', 'dari', '11', 'ke', 'artinya', 'kmungkinan', 'turun', 'maks', '10', 'doang', 'paling', 'jd', '340an', '380an', 'mentok', 'ga', 'nyampe', 'lah', '200', 'jtan', 'baca', 'dl', 'peraturan', 'sblm', 'komen', 'boss', 'drpd', 'malu', 'hihi']","['dong', 'byd', 'ud', 'dapat', 'ringan', 'pajak', 'meski', 'build', 'up', 'kalo', 'nanti', 'tkdn', '40', 'diskon', 'nya', 'hanya', 'dari', '11', 'ke', 'arti', 'kmungkinan', 'turun', 'memaks', '10', 'doang', 'paling', 'jd', '340an', '380an', 'mentok', 'tidak', 'sampe', 'lah', '200', 'jtan', 'baca', 'dl', 'atur', 'sblm', 'koman', 'boss', 'drpd', 'malu', 'hihi']","['byd', 'ud', 'ringan', 'pajak', 'build', 'up', 'tkdn', '40', 'diskon', '11', 'arti', 'kmungkinan', 'turun', 'memaks', '10', 'paling', '340an', '380an', 'mentok', 'tidak', '200', 'jtan', 'baca', 'atur', 'sblm', 'koman', 'boss', 'drpd', 'malu', 'hihi']",negatif,-15,10
2024-08-14T11:25:43Z,"​@lukmanjamil6622 kita tunggu saja nanti BYD M6 berikutnya,.😁👌",kita tunggu saja nanti byd m6 berikutnya,"['kita', 'tunggu', 'saja', 'nanti', 'byd', 'm6', 'berikutnya']","['kita', 'tunggu', 'saja', 'nanti', 'byd', 'm6', 'ikut']","['tunggu', 'byd', 'm6']",netral,0,2
2024-08-14T11:48:25Z,Pendapatan saya sekarang masih jauh kurangnya 😂,pendapatan saya sekarang masih jauh kurangnya,"['pendapatan', 'saya', 'sekarang', 'masih', 'jauh', 'kurangnya']","['dapat', 'saya', 'sekarang', 'masih', 'jauh', 'kurang']",['kurang'],negatif,-5,2
2024-08-14T13:02:05Z,"​@user-sv8ev7gy5bngapain. Cortez aja dihujat padahal paling value for money di kelas nya. Fanboy jepun pasti nyinyir boros, biar uda menang banyak dari harga. Makanya pabrikan Tiongkok fokus ke EV yang jadi kekuatan, gak bisa dinyinyirin sama fanboy jepun",cortez aja dihujat padahal paling value for money di kelas nya fanboy jepun pasti nyinyir boros biar uda menang banyak dari harga makanya pabrikan tiongkok fokus ke ev yang jadi kekuatan gak bisa dinyinyirin sama fanboy jepun,"['cortez', 'aja', 'dihujat', 'padahal', 'paling', 'value', 'for', 'money', 'di', 'kelas', 'nya', 'fanboy', 'jepun', 'pasti', 'nyinyir', 'boros', 'biar', 'uda', 'menang', 'banyak', 'dari', 'harga', 'makanya', 'pabrikan', 'tiongkok', 'fokus', 'ke', 'ev', 'yang', 'jadi', 'kekuatan', 'gak', 'bisa', 'dinyinyirin', 'sama']","['cortez', 'aja', 'hujat', 'padahal', 'paling', 'value', 'for', 'memoney', 'di', 'kelas', 'nya', 'fanboy', 'jepun', 'pasti', 'nyinyir', 'boros', 'biar', 'uda', 'menang', 'banyak', 'dari', 'harga', 'maka', 'pabrikan', 'tiongkok', 'fokus', 'ke', 'ev', 'yang', 'jadi', 'kuat', 'tidak', 'bisa', 'nyinyir', 'sama']","['cortez', 'hujat', 'paling', 'value', 'for', 'memoney', 'kelas', 'fanboy', 'jepun', 'nyinyir', 'boros', 'udah', 'menang', 'banyak', 'harga', 'pabrikan', 'tiongkok', 'fokus', 'mobil listrik', 'kuat', 'tidak', 'bisa', 'nyinyir']",negatif,-1,8
2024-08-14T13:13:40Z,Paling value for money kok. Terlalu nitpicky detil aja kekurangan nya. Dan kebanyakan orang indo tinggi gak lebih 170cm,paling value for money kok terlalu nitpicky detil aja kekurangan nya dan kebanyakan orang indo tinggi gak lebih 170cm,"['paling', 'value', 'for', 'money', 'kok', 'terlalu', 'nitpicky', 'detil', 'aja', 'kekurangan', 'nya', 'dan', 'kebanyakan', 'orang', 'indo', 'tinggi', 'gak', 'lebih', '170cm']","['paling', 'value', 'for', 'memoney', 'kok', 'terlalu', 'nitpicky', 'detil', 'aja', 'kurang', 'nya', 'dan', 'banya', 'orang', 'indo', 'tinggi', 'tidak', 'lebih', '170cm']","['paling', 'value', 'for', 'memoney', 'terlalu', 'nitpicky', 'detil', 'kurang', 'banya', 'orang', 'indo', 'tinggi', 'tidak', 'lebih', '170cm']",negatif,-12,4
2024-08-14T14:03:10Z,"Layar yg mutar itu bukan gimmick, lebih enak lihat map vertikal ketimbang horizontal..",layar yg mutar itu bukan gimmick lebih enak lihat map vertikal ketimbang horizontal,"['layar', 'yg', 'mutar', 'itu', 'bukan', 'gimmick', 'lebih', 'enak', 'lihat', 'map', 'vertikal', 'ketimbang', 'horizontal']","['layar', 'yang', 'putar', 'itu', 'bukan', 'gimmick', 'lebih', 'enak', 'lihat', 'map', 'vertikal', 'ketimbang', 'horizontal']","['layar', 'putar', 'bukan', 'gimmick', 'lebih', 'enak', 'lihat', 'map', 'vertikal', 'ketimbang', 'horizontal']",positif,17,2
2024-08-14T15:23:34Z,Interior khususnya dashboard jadul bener..,interior khususnya dashboard jadul bener,"['interior', 'khususnya', 'dashboard', 'jadul', 'bener']","['interior', 'khusus', 'dashboard', 'jadul', 'benar']","['interior', 'khusus', 'dashboard', 'jadul']",negatif,-2,0
2024-08-15T00:34:47Z,@AutonetMagz never say never soal rezeky,never say never soal rezeky,"['never', 'say', 'soal', 'rezeky']","['never', 'say', 'soal', 'rezeky']","['never', 'say', 'rezeky']",netral,0,0
2024-08-15T03:23:38Z,"mending jgn ambil dlo klo blm perlu2 amat😅,klo kaum mendang manding nggu dlo bbrp thn ke depan liat infrastruktrur SPkLu pengecasan negri kita  di kembangin lg gak sprt SPBU yg tersedia di mana2,masuk 2025 dger2 msh bnyak tipe hybrid dan EV kluar lbh oke lg",mending jgn ambil dlo klo blm perlu perlu amat klo kaum mendang manding nggu dlo bbrp thn ke depan liat infrastruktrur spklu pengecasan negri kita di kembangin lg gak sprt spbu yg tersedia di mana mana masuk 2025 dger dger msh bnyak tipe hybrid dan ev kluar lbh oke lg,"['mending', 'jgn', 'ambil', 'dlo', 'klo', 'blm', 'perlu', 'amat', 'kaum', 'mendang', 'manding', 'nggu', 'bbrp', 'thn', 'ke', 'depan', 'liat', 'infrastruktrur', 'spklu', 'pengecasan', 'negri', 'kita', 'di', 'kembangin', 'lg', 'gak', 'sprt', 'spbu', 'yg', 'tersedia', 'mana', 'masuk', '2025', 'dger', 'msh', 'bnyak', 'tipe', 'hybrid', 'dan', 'ev', 'kluar', 'lbh', 'oke']","['mending', 'jgn', 'ambil', 'dlo', 'kalau', 'blm', 'perlu', 'amat', 'kaum', 'dang', 'manding', 'gu', 'bbrp', 'thn', 'ke', 'depan', 'liat', 'infrastruktrur', 'spklu', 'pengecas', 'menegr', 'kita', 'di', 'kembang', 'lg', 'tidak', 'sprt', 'spbu', 'yang', 'sedia', 'mana', 'masuk', '2025', 'dger', 'msh', 'bnyak', 'tipe', 'hybrid', 'dan', 'ev', 'kluar', 'lbh', 'oke']","['mending', 'jangan', 'ambil', 'dlo', 'belum', 'amat', 'kaum', 'dang', 'manding', 'gu', 'bbrp', 'liat', 'infrastruktrur', 'pengisian daya', 'pengecas', 'menegr', 'kembang', 'tidak', 'sprt', 'spbu', 'sedia', 'masuk', '2025', 'dger', 'banyak', 'tipe', 'hybrid', 'mobil listrik', 'kluar', 'lebih', 'oke']",negatif,-3,1
2024-08-15T06:12:01Z,Sangat menarik sekali,sangat menarik sekali,"['sangat', 'menarik', 'sekali']","['sangat', 'tarik', 'sekali']","['sangat', 'tarik', 'sekali']",positif,3,2
2024-08-15T06:34:23Z,"Di SPBU daerah  kabupaten diPulau Sumatra blm ad cas batre nya,, gmn tu.. aneh Indonesia ini,,siap jual mobil nya,Tpi GK siap sedia kn tmp cas nya,, contoh tu negara Cina Sampek di desa2 pun tmpt cas batre sepeda motor & mobil beserak..?!",di spbu daerah kabupaten dipulau sumatra blm ad cas batre nya gmn tu aneh indonesia ini siap jual mobil nya tpi gk siap sedia kn tmp cas nya contoh tu negara cina sampek di desa desa pun tmpt cas batre sepeda motor mobil beserak,"['di', 'spbu', 'daerah', 'kabupaten', 'dipulau', 'sumatra', 'blm', 'ad', 'cas', 'batre', 'nya', 'gmn', 'tu', 'aneh', 'indonesia', 'ini', 'siap', 'jual', 'mobil', 'tpi', 'gk', 'sedia', 'kn', 'tmp', 'contoh', 'negara', 'cina', 'sampek', 'desa', 'pun', 'tmpt', 'sepeda', 'motor', 'beserak']","['di', 'spbu', 'daerah', 'kabupaten', 'pulau', 'sumatra', 'blm', 'ad', 'cas', 'batre', 'nya', 'gmn', 'itu', 'aneh', 'indonesia', 'ini', 'siap', 'jual', 'mobil', 'tpi', 'tidak', 'sedia', 'kn', 'tmp', 'contoh', 'negara', 'cina', 'sampek', 'desa', 'pun', 'tmpt', 'sepeda', 'motor', 'beserak']","['spbu', 'daerah', 'kabupaten', 'pulau', 'sumatra', 'belum', 'ada', 'pengisian daya', 'baterai', 'aneh', 'indonesia', 'jual', 'mobil', 'tidak', 'sedia', 'kn', 'tmp', 'contoh', 'negara', 'china', 'sampek', 'desa', 'tmpt', 'sepeda', 'motor', 'beserak']",negatif,-9,1
2024-08-15T09:47:54Z,@berkatamin4110 menurut survey PLN rata-rata pengguna kendaraan listrik untuk saat ini mayoritas ngecas dirumah 🔋🔌👌,menurut survey pln rata rata pengguna kendaraan listrik untuk saat ini mayoritas ngecas dirumah,"['menurut', 'survey', 'pln', 'rata', 'pengguna', 'kendaraan', 'listrik', 'untuk', 'saat', 'ini', 'mayoritas', 'ngecas', 'dirumah']","['turut', 'survey', 'pln', 'rata', 'guna', 'kendara', 'listrik', 'untuk', 'saat', 'ini', 'mayoritas', 'cas', 'rumah']","['survey', 'pln', 'kendara', 'listrik', 'mayoritas', 'pengisian daya', 'rumah']",netral,0,0
2024-08-15T10:06:56Z,Pendapatan saya sudah mantap utk hargs segitu...,pendapatan saya sudah mantap utk hargs segitu,"['pendapatan', 'saya', 'sudah', 'mantap', 'utk', 'hargs', 'segitu']","['dapat', 'saya', 'sudah', 'mantap', 'untuk', 'hargs', 'gitu']","['bagus', 'hargs']",positif,5,0
2024-08-16T02:47:21Z,"berkata di payakumbuh dan bukit tinggi baruu di buat tempat charge nya,.+ nanti makin banyak katanya..",berkata di payakumbuh dan bukit tinggi baruu di buat tempat charge nya nanti makin banyak katanya,"['berkata', 'di', 'payakumbuh', 'dan', 'bukit', 'tinggi', 'baruu', 'buat', 'tempat', 'charge', 'nya', 'nanti', 'makin', 'banyak', 'katanya']","['kata', 'di', 'payakumbuh', 'dan', 'bukit', 'tinggi', 'baruu', 'buat', 'tempat', 'charge', 'nya', 'nanti', 'makin', 'banyak', 'kata']","['payakumbuh', 'bukit', 'tinggi', 'baruu', 'charge', 'makin', 'banyak']",netral,0,0
2024-08-16T19:02:16Z,"Layar muter gimick, soalnya biasa mobil jepang harusnya udh pakai projie malah dikasih reflektor 🤣🤣",layar muter gimick soalnya biasa mobil jepang harusnya udh pakai projie malah dikasih reflektor,"['layar', 'muter', 'gimick', 'soalnya', 'biasa', 'mobil', 'jepang', 'harusnya', 'udh', 'pakai', 'projie', 'malah', 'dikasih', 'reflektor']","['layar', 'puter', 'gimick', 'soal', 'biasa', 'mobil', 'jepang', 'harus', 'udh', 'pakai', 'projie', 'malah', 'kasih', 'reflektor']","['layar', 'puter', 'gimick', 'mobil', 'jepang', 'pakai', 'projie', 'kasih', 'reflektor']",netral,0,0
2024-08-17T15:48:19Z,"@berkatamin4110dicas di rumah, bos..",di rumah bos,"['di', 'rumah', 'bos']","['di', 'rumah', 'bos']","['rumah', 'bos']",netral,0,0
2024-08-17T15:48:59Z,"@Samuel-ft9hqcharge di rumah, udaa",di rumah udaa,"['di', 'rumah', 'udaa']","['di', 'rumah', 'udaa']","['rumah', 'udaa']",netral,0,0
2024-08-22T09:47:09Z,Pendapatan saya tergantung KPI saya tercapai apa blm min wkwkwk,pendapatan saya tergantung kpi saya tercapai apa blm min wkwkwk,"['pendapatan', 'saya', 'tergantung', 'kpi', 'tercapai', 'apa', 'blm', 'min', 'wkwkwk']","['dapat', 'saya', 'gantung', 'kpi', 'capai', 'apa', 'blm', 'min', 'wkwkwk']","['gantung', 'kpi', 'capai', 'belum', 'admin', 'tawa']",negatif,-3,0
